station_id,time_checked,num_bikes_avail,num_bikes_disabled,num_docks_avail,num_docks_disabled,station_status
7002,2023-12-27 15:30:55,1,17,1,0,IN_SERVICE
7008,2023-12-27 15:30:55,1,17,1,0,IN_SERVICE
7023,2023-12-27 15:30:55,1,9,1,0,IN_SERVICE
7058,2023-12-27 15:30:55,3,15,1,0,IN_SERVICE
7063,2023-12-27 15:30:55,6,17,0,0,IN_SERVICE
7066,2023-12-27 15:30:55,4,13,0,0,IN_SERVICE
7078,2023-12-27 15:30:55,2,9,2,1,IN_SERVICE
7155,2023-12-27 15:30:55,0,18,1,0,IN_SERVICE
7170,2023-12-27 15:30:55,4,11,0,0,IN_SERVICE
7190,2023-12-27 15:30:55,1,13,1,0,IN_SERVICE
7191,2023-12-27 15:30:55,1,8,1,1,IN_SERVICE
7195,2023-12-27 15:30:55,2,8,1,0,IN_SERVICE
7250,2023-12-27 15:30:55,4,12,0,0,IN_SERVICE
7252,2023-12-27 15:30:55,3,13,2,0,IN_SERVICE
7273,2023-12-27 15:30:55,1,18,0,1,IN_SERVICE
7274,2023-12-27 15:30:55,5,10,1,0,IN_SERVICE
7285,2023-12-27 15:30:55,8,28,0,0,IN_SERVICE
7335,2023-12-27 15:30:55,3,15,0,1,IN_SERVICE
7358,2023-12-27 15:30:55,6,11,0,0,IN_SERVICE
7457,2023-12-27 15:30:55,3,20,0,0,IN_SERVICE
7600,2023-12-27 15:30:55,1,19,0,0,IN_SERVICE
7667,2023-12-27 15:30:55,19,16,0,0,IN_SERVICE
7762,2023-12-27 15:30:55,4,8,0,0,IN_SERVICE
7002,2023-12-27 15:40:56,1,17,1,0,IN_SERVICE
7008,2023-12-27 15:40:56,1,17,1,0,IN_SERVICE
7023,2023-12-27 15:40:56,1,9,1,0,IN_SERVICE
7058,2023-12-27 15:40:56,3,15,1,0,IN_SERVICE
7063,2023-12-27 15:40:56,6,17,0,0,IN_SERVICE
7066,2023-12-27 15:40:56,4,13,0,0,IN_SERVICE
7078,2023-12-27 15:40:56,2,9,2,1,IN_SERVICE
7155,2023-12-27 15:40:56,0,18,1,0,IN_SERVICE
7170,2023-12-27 15:40:56,4,11,0,0,IN_SERVICE
7190,2023-12-27 15:40:56,1,13,1,0,IN_SERVICE
7191,2023-12-27 15:40:56,1,8,1,1,IN_SERVICE
7195,2023-12-27 15:40:56,2,8,1,0,IN_SERVICE
7250,2023-12-27 15:40:56,4,12,0,0,IN_SERVICE
7252,2023-12-27 15:40:56,3,13,2,0,IN_SERVICE
7273,2023-12-27 15:40:56,1,18,0,1,IN_SERVICE
7274,2023-12-27 15:40:56,5,10,1,0,IN_SERVICE
7285,2023-12-27 15:40:56,8,28,0,0,IN_SERVICE
7335,2023-12-27 15:40:56,3,15,0,1,IN_SERVICE
7358,2023-12-27 15:40:56,6,11,0,0,IN_SERVICE
7457,2023-12-27 15:40:56,3,20,0,0,IN_SERVICE
7600,2023-12-27 15:40:56,1,19,0,0,IN_SERVICE
7667,2023-12-27 15:40:56,19,16,0,0,IN_SERVICE
7762,2023-12-27 15:40:56,4,8,0,0,IN_SERVICE
7002,2023-12-27 15:50:53,1,17,1,0,IN_SERVICE
7008,2023-12-27 15:50:53,1,17,1,0,IN_SERVICE
7023,2023-12-27 15:50:53,1,9,1,0,IN_SERVICE
7058,2023-12-27 15:50:53,3,15,1,0,IN_SERVICE
7063,2023-12-27 15:50:53,6,17,0,0,IN_SERVICE
7066,2023-12-27 15:50:53,4,13,0,0,IN_SERVICE
7078,2023-12-27 15:50:53,2,9,2,1,IN_SERVICE
7155,2023-12-27 15:50:53,0,18,1,0,IN_SERVICE
7170,2023-12-27 15:50:53,3,12,0,0,IN_SERVICE
7190,2023-12-27 15:50:53,1,13,1,0,IN_SERVICE
7191,2023-12-27 15:50:53,1,8,1,1,IN_SERVICE
7195,2023-12-27 15:50:53,2,8,1,0,IN_SERVICE
7250,2023-12-27 15:50:53,4,12,0,0,IN_SERVICE
7252,2023-12-27 15:50:53,2,14,2,0,IN_SERVICE
7273,2023-12-27 15:50:53,1,18,0,1,IN_SERVICE
7274,2023-12-27 15:50:53,5,10,1,0,IN_SERVICE
7285,2023-12-27 15:50:53,8,28,0,0,IN_SERVICE
7335,2023-12-27 15:50:53,3,15,0,1,IN_SERVICE
7358,2023-12-27 15:50:53,6,11,0,0,IN_SERVICE
7457,2023-12-27 15:50:53,3,20,0,0,IN_SERVICE
7600,2023-12-27 15:50:53,1,19,0,0,IN_SERVICE
7667,2023-12-27 15:50:53,18,17,0,0,IN_SERVICE
7762,2023-12-27 15:50:53,5,7,0,0,IN_SERVICE
7002,2023-12-27 16:06:55,1,17,1,0,IN_SERVICE
7008,2023-12-27 16:06:55,1,17,1,0,IN_SERVICE
7023,2023-12-27 16:06:55,1,9,1,0,IN_SERVICE
7058,2023-12-27 16:06:55,3,15,1,0,IN_SERVICE
7063,2023-12-27 16:06:55,5,18,0,0,IN_SERVICE
7066,2023-12-27 16:06:55,4,13,0,0,IN_SERVICE
7078,2023-12-27 16:06:55,2,9,2,1,IN_SERVICE
7155,2023-12-27 16:06:55,0,18,1,0,IN_SERVICE
7170,2023-12-27 16:06:55,3,12,0,0,IN_SERVICE
7190,2023-12-27 16:06:55,1,13,1,0,IN_SERVICE
7191,2023-12-27 16:06:55,1,8,1,1,IN_SERVICE
7195,2023-12-27 16:06:55,2,8,1,0,IN_SERVICE
7250,2023-12-27 16:06:55,4,12,0,0,IN_SERVICE
7252,2023-12-27 16:06:55,2,14,2,0,IN_SERVICE
7273,2023-12-27 16:06:55,1,18,0,1,IN_SERVICE
7274,2023-12-27 16:06:55,5,10,1,0,IN_SERVICE
7285,2023-12-27 16:06:55,8,28,0,0,IN_SERVICE
7335,2023-12-27 16:06:55,3,15,0,1,IN_SERVICE
7358,2023-12-27 16:06:55,7,10,0,0,IN_SERVICE
7457,2023-12-27 16:06:55,3,20,0,0,IN_SERVICE
7600,2023-12-27 16:06:55,1,19,0,0,IN_SERVICE
7667,2023-12-27 16:06:55,18,17,0,0,IN_SERVICE
7762,2023-12-27 16:06:55,4,8,0,0,IN_SERVICE
7002,2023-12-27 21:18:58,1,16,2,0,IN_SERVICE
7008,2023-12-27 21:18:58,2,16,1,0,IN_SERVICE
7023,2023-12-27 21:18:58,1,9,1,0,IN_SERVICE
7058,2023-12-27 21:18:58,8,10,1,0,IN_SERVICE
7063,2023-12-27 21:18:58,5,17,1,0,IN_SERVICE
7066,2023-12-27 21:18:58,2,15,0,0,IN_SERVICE
7078,2023-12-27 21:18:58,1,9,3,2,IN_SERVICE
7155,2023-12-27 21:18:58,0,18,1,0,IN_SERVICE
7170,2023-12-27 21:18:58,5,10,0,0,IN_SERVICE
7190,2023-12-27 21:18:58,1,13,1,0,IN_SERVICE
7191,2023-12-27 21:18:58,1,8,1,1,IN_SERVICE
7195,2023-12-27 21:18:58,3,7,1,0,IN_SERVICE
7250,2023-12-27 21:18:58,6,10,0,0,IN_SERVICE
7252,2023-12-27 21:18:58,1,15,2,0,IN_SERVICE
7273,2023-12-27 21:18:58,1,18,0,1,IN_SERVICE
7274,2023-12-27 21:18:58,5,10,1,0,IN_SERVICE
7285,2023-12-27 21:18:58,13,23,0,0,IN_SERVICE
7335,2023-12-27 21:18:58,0,18,0,1,IN_SERVICE
7358,2023-12-27 21:18:58,7,10,0,0,IN_SERVICE
7457,2023-12-27 21:18:58,3,20,0,0,IN_SERVICE
7600,2023-12-27 21:18:58,9,11,0,0,IN_SERVICE
7667,2023-12-27 21:18:58,17,17,0,0,IN_SERVICE
7762,2023-12-27 21:18:58,6,6,0,0,IN_SERVICE
7002,2023-12-27 21:30:30,1,16,2,0,IN_SERVICE
7008,2023-12-27 21:30:30,2,16,1,0,IN_SERVICE
7023,2023-12-27 21:30:30,1,9,1,0,IN_SERVICE
7058,2023-12-27 21:30:30,9,9,1,0,IN_SERVICE
7063,2023-12-27 21:30:30,5,17,1,0,IN_SERVICE
7066,2023-12-27 21:30:30,2,15,0,0,IN_SERVICE
7078,2023-12-27 21:30:30,0,10,3,2,IN_SERVICE
7155,2023-12-27 21:30:30,0,18,1,0,IN_SERVICE
7170,2023-12-27 21:30:30,6,9,0,0,IN_SERVICE
7190,2023-12-27 21:30:30,1,13,1,0,IN_SERVICE
7191,2023-12-27 21:30:30,2,7,1,1,IN_SERVICE
7195,2023-12-27 21:30:30,3,7,1,0,IN_SERVICE
7250,2023-12-27 21:30:30,6,10,0,0,IN_SERVICE
7252,2023-12-27 21:30:30,2,14,2,0,IN_SERVICE
7273,2023-12-27 21:30:30,1,18,0,1,IN_SERVICE
7274,2023-12-27 21:30:30,5,10,1,0,IN_SERVICE
7285,2023-12-27 21:30:30,13,23,0,0,IN_SERVICE
7335,2023-12-27 21:30:30,1,17,0,1,IN_SERVICE
7358,2023-12-27 21:30:30,6,11,0,0,IN_SERVICE
7457,2023-12-27 21:30:30,3,20,0,0,IN_SERVICE
7600,2023-12-27 21:30:30,9,11,0,0,IN_SERVICE
7667,2023-12-27 21:30:30,17,17,0,0,IN_SERVICE
7762,2023-12-27 21:30:30,5,7,0,0,IN_SERVICE
7002,2023-12-27 21:42:18,1,16,2,0,IN_SERVICE
7008,2023-12-27 21:42:18,2,16,1,0,IN_SERVICE
7023,2023-12-27 21:42:18,0,10,1,0,IN_SERVICE
7058,2023-12-27 21:42:18,9,9,1,0,IN_SERVICE
7063,2023-12-27 21:42:18,4,18,1,0,IN_SERVICE
7066,2023-12-27 21:42:18,2,15,0,0,IN_SERVICE
7078,2023-12-27 21:42:18,1,9,3,2,IN_SERVICE
7155,2023-12-27 21:42:18,0,18,1,0,IN_SERVICE
7170,2023-12-27 21:42:18,5,10,0,0,IN_SERVICE
7190,2023-12-27 21:42:18,1,13,1,0,IN_SERVICE
7191,2023-12-27 21:42:18,2,7,1,1,IN_SERVICE
7195,2023-12-27 21:42:18,3,7,1,0,IN_SERVICE
7250,2023-12-27 21:42:18,6,10,0,0,IN_SERVICE
7252,2023-12-27 21:42:18,2,14,2,0,IN_SERVICE
7273,2023-12-27 21:42:18,1,18,0,1,IN_SERVICE
7274,2023-12-27 21:42:18,6,9,1,0,IN_SERVICE
7285,2023-12-27 21:42:18,13,23,0,0,IN_SERVICE
7335,2023-12-27 21:42:18,1,17,0,1,IN_SERVICE
7358,2023-12-27 21:42:18,6,11,0,0,IN_SERVICE
7457,2023-12-27 21:42:18,3,20,0,0,IN_SERVICE
7600,2023-12-27 21:42:18,9,11,0,0,IN_SERVICE
7667,2023-12-27 21:42:18,18,16,0,0,IN_SERVICE
7762,2023-12-27 21:42:18,5,7,0,0,IN_SERVICE
7002,2023-12-27 21:53:10,1,16,2,0,IN_SERVICE
7008,2023-12-27 21:53:10,2,16,1,0,IN_SERVICE
7023,2023-12-27 21:53:10,0,10,1,0,IN_SERVICE
7058,2023-12-27 21:53:10,9,9,1,0,IN_SERVICE
7063,2023-12-27 21:53:10,4,18,1,0,IN_SERVICE
7066,2023-12-27 21:53:10,2,15,0,0,IN_SERVICE
7078,2023-12-27 21:53:10,1,9,3,2,IN_SERVICE
7155,2023-12-27 21:53:10,0,18,1,0,IN_SERVICE
7170,2023-12-27 21:53:10,5,10,0,0,IN_SERVICE
7190,2023-12-27 21:53:10,1,13,1,0,IN_SERVICE
7191,2023-12-27 21:53:10,4,5,1,1,IN_SERVICE
7195,2023-12-27 21:53:10,3,7,1,0,IN_SERVICE
7250,2023-12-27 21:53:10,6,10,0,0,IN_SERVICE
7252,2023-12-27 21:53:10,1,15,2,0,IN_SERVICE
7273,2023-12-27 21:53:10,1,18,0,1,IN_SERVICE
7274,2023-12-27 21:53:10,6,9,1,0,IN_SERVICE
7285,2023-12-27 21:53:10,13,23,0,0,IN_SERVICE
7335,2023-12-27 21:53:10,1,17,0,1,IN_SERVICE
7358,2023-12-27 21:53:10,6,11,0,0,IN_SERVICE
7457,2023-12-27 21:53:10,2,21,0,0,IN_SERVICE
7600,2023-12-27 21:53:10,9,11,0,0,IN_SERVICE
7667,2023-12-27 21:53:10,18,16,0,0,IN_SERVICE
7762,2023-12-27 21:53:10,5,7,0,0,IN_SERVICE
7002,2023-12-27 22:10:56,1,16,2,0,IN_SERVICE
7008,2023-12-27 22:10:56,2,16,1,0,IN_SERVICE
7023,2023-12-27 22:10:56,0,10,1,0,IN_SERVICE
7058,2023-12-27 22:10:56,9,9,1,0,IN_SERVICE
7063,2023-12-27 22:10:56,4,18,1,0,IN_SERVICE
7066,2023-12-27 22:10:56,2,15,0,0,IN_SERVICE
7078,2023-12-27 22:10:56,0,9,3,2,IN_SERVICE
7155,2023-12-27 22:10:56,0,18,1,0,IN_SERVICE
7170,2023-12-27 22:10:56,5,10,0,0,IN_SERVICE
7190,2023-12-27 22:10:56,2,12,1,0,IN_SERVICE
7191,2023-12-27 22:10:56,4,5,1,1,IN_SERVICE
7195,2023-12-27 22:10:56,3,7,1,0,IN_SERVICE
7250,2023-12-27 22:10:56,5,11,0,0,IN_SERVICE
7252,2023-12-27 22:10:56,1,15,2,0,IN_SERVICE
7273,2023-12-27 22:10:56,1,18,0,1,IN_SERVICE
7274,2023-12-27 22:10:56,6,9,1,0,IN_SERVICE
7285,2023-12-27 22:10:56,12,24,0,0,IN_SERVICE
7335,2023-12-27 22:10:56,1,17,0,1,IN_SERVICE
7358,2023-12-27 22:10:56,6,11,0,0,IN_SERVICE
7457,2023-12-27 22:10:56,2,21,0,0,IN_SERVICE
7600,2023-12-27 22:10:56,9,11,0,0,IN_SERVICE
7667,2023-12-27 22:10:56,18,16,0,0,IN_SERVICE
7762,2023-12-27 22:10:56,5,7,0,0,IN_SERVICE
7002,2023-12-27 22:27:38,2,15,2,0,IN_SERVICE
7008,2023-12-27 22:27:38,2,16,1,0,IN_SERVICE
7023,2023-12-27 22:27:38,0,10,1,0,IN_SERVICE
7058,2023-12-27 22:27:38,9,9,1,0,IN_SERVICE
7063,2023-12-27 22:27:38,3,19,1,0,IN_SERVICE
7066,2023-12-27 22:27:38,2,15,0,0,IN_SERVICE
7078,2023-12-27 22:27:38,2,7,3,2,IN_SERVICE
7155,2023-12-27 22:27:38,0,18,1,0,IN_SERVICE
7170,2023-12-27 22:27:38,5,10,0,0,IN_SERVICE
7190,2023-12-27 22:27:38,2,12,1,0,IN_SERVICE
7191,2023-12-27 22:27:38,4,5,1,1,IN_SERVICE
7195,2023-12-27 22:27:38,2,8,1,0,IN_SERVICE
7250,2023-12-27 22:27:38,5,11,0,0,IN_SERVICE
7252,2023-12-27 22:27:38,1,15,2,0,IN_SERVICE
7273,2023-12-27 22:27:38,1,18,0,1,IN_SERVICE
7274,2023-12-27 22:27:38,6,9,1,0,IN_SERVICE
7285,2023-12-27 22:27:38,12,24,0,0,IN_SERVICE
7335,2023-12-27 22:27:38,0,18,0,1,IN_SERVICE
7358,2023-12-27 22:27:38,6,11,0,0,IN_SERVICE
7457,2023-12-27 22:27:38,2,21,0,0,IN_SERVICE
7600,2023-12-27 22:27:38,9,11,0,0,IN_SERVICE
7667,2023-12-27 22:27:38,19,15,0,0,IN_SERVICE
7762,2023-12-27 22:27:38,5,7,0,0,IN_SERVICE
7002,2023-12-27 22:39:10,2,15,2,0,IN_SERVICE
7008,2023-12-27 22:39:10,4,14,1,0,IN_SERVICE
7023,2023-12-27 22:39:10,0,10,1,0,IN_SERVICE
7058,2023-12-27 22:39:10,9,9,1,0,IN_SERVICE
7063,2023-12-27 22:39:10,3,19,1,0,IN_SERVICE
7066,2023-12-27 22:39:10,2,15,0,0,IN_SERVICE
7078,2023-12-27 22:39:10,1,8,3,2,IN_SERVICE
7155,2023-12-27 22:39:10,1,17,1,0,IN_SERVICE
7170,2023-12-27 22:39:10,5,10,0,0,IN_SERVICE
7190,2023-12-27 22:39:10,2,12,1,0,IN_SERVICE
7191,2023-12-27 22:39:10,4,5,1,1,IN_SERVICE
7195,2023-12-27 22:39:10,1,9,1,0,IN_SERVICE
7250,2023-12-27 22:39:10,5,11,0,0,IN_SERVICE
7252,2023-12-27 22:39:10,0,16,2,0,IN_SERVICE
7273,2023-12-27 22:39:10,1,18,0,1,IN_SERVICE
7274,2023-12-27 22:39:10,6,9,1,0,IN_SERVICE
7285,2023-12-27 22:39:10,12,24,0,0,IN_SERVICE
7335,2023-12-27 22:39:10,0,18,0,1,IN_SERVICE
7358,2023-12-27 22:39:10,6,11,0,0,IN_SERVICE
7457,2023-12-27 22:39:10,2,21,0,0,IN_SERVICE
7600,2023-12-27 22:39:10,9,11,0,0,IN_SERVICE
7667,2023-12-27 22:39:10,19,15,0,0,IN_SERVICE
7762,2023-12-27 22:39:10,5,7,0,0,IN_SERVICE
7002,2023-12-27 22:50:58,2,15,2,0,IN_SERVICE
7008,2023-12-27 22:50:58,4,14,1,0,IN_SERVICE
7023,2023-12-27 22:50:58,0,10,1,0,IN_SERVICE
7058,2023-12-27 22:50:58,10,8,1,0,IN_SERVICE
7063,2023-12-27 22:50:58,3,19,1,0,IN_SERVICE
7066,2023-12-27 22:50:58,2,15,0,0,IN_SERVICE
7078,2023-12-27 22:50:58,0,9,3,2,IN_SERVICE
7155,2023-12-27 22:50:58,0,18,1,0,IN_SERVICE
7170,2023-12-27 22:50:58,6,9,0,0,IN_SERVICE
7190,2023-12-27 22:50:58,2,12,1,0,IN_SERVICE
7191,2023-12-27 22:50:58,5,4,1,1,IN_SERVICE
7195,2023-12-27 22:50:58,1,9,1,0,IN_SERVICE
7250,2023-12-27 22:50:58,5,11,0,0,IN_SERVICE
7252,2023-12-27 22:50:58,1,15,2,0,IN_SERVICE
7273,2023-12-27 22:50:58,1,18,0,1,IN_SERVICE
7274,2023-12-27 22:50:58,6,9,1,0,IN_SERVICE
7285,2023-12-27 22:50:58,12,24,0,0,IN_SERVICE
7335,2023-12-27 22:50:58,0,18,0,1,IN_SERVICE
7358,2023-12-27 22:50:58,5,12,0,0,IN_SERVICE
7457,2023-12-27 22:50:58,2,21,0,0,IN_SERVICE
7600,2023-12-27 22:50:58,9,11,0,0,IN_SERVICE
7667,2023-12-27 22:50:58,19,15,0,0,IN_SERVICE
7762,2023-12-27 22:50:58,5,7,0,0,IN_SERVICE
7002,2023-12-27 23:08:13,1,16,2,0,IN_SERVICE
7008,2023-12-27 23:08:13,4,14,1,0,IN_SERVICE
7023,2023-12-27 23:08:13,0,9,2,0,IN_SERVICE
7058,2023-12-27 23:08:13,10,8,1,0,IN_SERVICE
7063,2023-12-27 23:08:13,3,19,1,0,IN_SERVICE
7066,2023-12-27 23:08:13,2,15,0,0,IN_SERVICE
7078,2023-12-27 23:08:13,0,9,3,2,IN_SERVICE
7155,2023-12-27 23:08:13,0,18,1,0,IN_SERVICE
7170,2023-12-27 23:08:13,6,9,0,0,IN_SERVICE
7190,2023-12-27 23:08:13,2,12,1,0,IN_SERVICE
7191,2023-12-27 23:08:13,5,4,1,1,IN_SERVICE
7195,2023-12-27 23:08:13,2,8,1,0,IN_SERVICE
7250,2023-12-27 23:08:13,5,11,0,0,IN_SERVICE
7252,2023-12-27 23:08:13,0,16,2,0,IN_SERVICE
7273,2023-12-27 23:08:13,1,18,0,1,IN_SERVICE
7274,2023-12-27 23:08:13,6,9,1,0,IN_SERVICE
7285,2023-12-27 23:08:13,12,24,0,0,IN_SERVICE
7335,2023-12-27 23:08:13,0,18,0,1,IN_SERVICE
7358,2023-12-27 23:08:13,5,12,0,0,IN_SERVICE
7457,2023-12-27 23:08:13,2,21,0,0,IN_SERVICE
7600,2023-12-27 23:08:13,9,11,0,0,IN_SERVICE
7667,2023-12-27 23:08:13,18,16,0,0,IN_SERVICE
7762,2023-12-27 23:08:13,5,7,0,0,IN_SERVICE
7002,2023-12-27 23:22:53,0,17,2,0,IN_SERVICE
7008,2023-12-27 23:22:53,4,14,1,0,IN_SERVICE
7023,2023-12-27 23:22:53,0,9,2,0,IN_SERVICE
7058,2023-12-27 23:22:53,10,8,1,0,IN_SERVICE
7063,2023-12-27 23:22:53,3,19,1,0,IN_SERVICE
7066,2023-12-27 23:22:53,2,15,0,0,IN_SERVICE
7078,2023-12-27 23:22:53,0,9,3,2,IN_SERVICE
7155,2023-12-27 23:22:53,0,18,1,0,IN_SERVICE
7170,2023-12-27 23:22:53,6,9,0,0,IN_SERVICE
7190,2023-12-27 23:22:53,2,12,1,0,IN_SERVICE
7191,2023-12-27 23:22:53,5,4,1,1,IN_SERVICE
7195,2023-12-27 23:22:53,1,9,1,0,IN_SERVICE
7250,2023-12-27 23:22:53,2,14,0,0,IN_SERVICE
7252,2023-12-27 23:22:53,2,14,2,0,IN_SERVICE
7273,2023-12-27 23:22:53,1,18,0,1,IN_SERVICE
7274,2023-12-27 23:22:53,6,9,1,0,IN_SERVICE
7285,2023-12-27 23:22:53,13,23,0,0,IN_SERVICE
7335,2023-12-27 23:22:53,0,18,0,1,IN_SERVICE
7358,2023-12-27 23:22:53,5,12,0,0,IN_SERVICE
7457,2023-12-27 23:22:53,2,21,0,0,IN_SERVICE
7600,2023-12-27 23:22:53,9,11,0,0,IN_SERVICE
7667,2023-12-27 23:22:53,16,18,0,0,IN_SERVICE
7762,2023-12-27 23:22:53,5,7,0,0,IN_SERVICE
7002,2023-12-27 23:35:33,0,17,2,0,IN_SERVICE
7008,2023-12-27 23:35:33,3,15,1,0,IN_SERVICE
7023,2023-12-27 23:35:33,0,9,2,0,IN_SERVICE
7058,2023-12-27 23:35:33,10,8,1,0,IN_SERVICE
7063,2023-12-27 23:35:33,3,19,1,0,IN_SERVICE
7066,2023-12-27 23:35:33,2,15,0,0,IN_SERVICE
7078,2023-12-27 23:35:33,1,8,3,2,IN_SERVICE
7155,2023-12-27 23:35:33,0,18,1,0,IN_SERVICE
7170,2023-12-27 23:35:33,6,9,0,0,IN_SERVICE
7190,2023-12-27 23:35:33,2,12,1,0,IN_SERVICE
7191,2023-12-27 23:35:33,4,5,1,1,IN_SERVICE
7195,2023-12-27 23:35:33,1,9,1,0,IN_SERVICE
7250,2023-12-27 23:35:33,3,13,0,0,IN_SERVICE
7252,2023-12-27 23:35:33,1,15,2,0,IN_SERVICE
7273,2023-12-27 23:35:33,1,18,0,1,IN_SERVICE
7274,2023-12-27 23:35:33,6,9,1,0,IN_SERVICE
7285,2023-12-27 23:35:33,11,25,0,0,IN_SERVICE
7335,2023-12-27 23:35:33,0,18,0,1,IN_SERVICE
7358,2023-12-27 23:35:33,5,12,0,0,IN_SERVICE
7457,2023-12-27 23:35:33,2,21,0,0,IN_SERVICE
7600,2023-12-27 23:35:33,9,11,0,0,IN_SERVICE
7667,2023-12-27 23:35:33,16,18,0,0,IN_SERVICE
7762,2023-12-27 23:35:33,5,7,0,0,IN_SERVICE
7002,2023-12-27 23:46:40,0,17,2,0,IN_SERVICE
7008,2023-12-27 23:46:40,3,15,1,0,IN_SERVICE
7023,2023-12-27 23:46:40,0,9,2,0,IN_SERVICE
7058,2023-12-27 23:46:40,7,11,1,0,IN_SERVICE
7063,2023-12-27 23:46:40,3,19,1,0,IN_SERVICE
7066,2023-12-27 23:46:40,2,15,0,0,IN_SERVICE
7078,2023-12-27 23:46:40,1,8,3,2,IN_SERVICE
7155,2023-12-27 23:46:40,0,18,1,0,IN_SERVICE
7170,2023-12-27 23:46:40,6,9,0,0,IN_SERVICE
7190,2023-12-27 23:46:40,2,12,1,0,IN_SERVICE
7191,2023-12-27 23:46:40,5,4,1,1,IN_SERVICE
7195,2023-12-27 23:46:40,1,9,1,0,IN_SERVICE
7250,2023-12-27 23:46:40,2,14,0,0,IN_SERVICE
7252,2023-12-27 23:46:40,0,16,2,0,IN_SERVICE
7273,2023-12-27 23:46:40,0,19,0,1,IN_SERVICE
7274,2023-12-27 23:46:40,6,9,1,0,IN_SERVICE
7285,2023-12-27 23:46:40,11,25,0,0,IN_SERVICE
7335,2023-12-27 23:46:40,0,18,0,1,IN_SERVICE
7358,2023-12-27 23:46:40,5,12,0,0,IN_SERVICE
7457,2023-12-27 23:46:40,2,21,0,0,IN_SERVICE
7600,2023-12-27 23:46:40,8,12,0,0,IN_SERVICE
7667,2023-12-27 23:46:40,16,18,0,0,IN_SERVICE
7762,2023-12-27 23:46:40,5,7,0,0,IN_SERVICE
7002,2023-12-27 23:58:00,0,17,2,0,IN_SERVICE
7008,2023-12-27 23:58:00,3,15,1,0,IN_SERVICE
7023,2023-12-27 23:58:00,0,9,2,0,IN_SERVICE
7058,2023-12-27 23:58:00,7,11,1,0,IN_SERVICE
7063,2023-12-27 23:58:00,3,19,1,0,IN_SERVICE
7066,2023-12-27 23:58:00,2,15,0,0,IN_SERVICE
7078,2023-12-27 23:58:00,0,9,3,2,IN_SERVICE
7155,2023-12-27 23:58:00,0,18,1,0,IN_SERVICE
7170,2023-12-27 23:58:00,6,9,0,0,IN_SERVICE
7190,2023-12-27 23:58:00,2,12,1,0,IN_SERVICE
7191,2023-12-27 23:58:00,5,4,1,1,IN_SERVICE
7195,2023-12-27 23:58:00,1,9,1,0,IN_SERVICE
7250,2023-12-27 23:58:00,2,14,0,0,IN_SERVICE
7252,2023-12-27 23:58:00,1,15,2,0,IN_SERVICE
7273,2023-12-27 23:58:00,0,19,0,1,IN_SERVICE
7274,2023-12-27 23:58:00,6,9,1,0,IN_SERVICE
7285,2023-12-27 23:58:00,11,25,0,0,IN_SERVICE
7335,2023-12-27 23:58:00,0,18,0,1,IN_SERVICE
7358,2023-12-27 23:58:00,5,12,0,0,IN_SERVICE
7457,2023-12-27 23:58:00,2,21,0,0,IN_SERVICE
7600,2023-12-27 23:58:00,8,12,0,0,IN_SERVICE
7667,2023-12-27 23:58:00,16,18,0,0,IN_SERVICE
7762,2023-12-27 23:58:00,5,7,0,0,IN_SERVICE
7002,2023-12-28 13:26:31,2,15,2,0,IN_SERVICE
7008,2023-12-28 13:26:31,3,16,0,0,IN_SERVICE
7023,2023-12-28 13:26:31,0,11,0,0,IN_SERVICE
7058,2023-12-28 13:26:31,11,7,1,0,IN_SERVICE
7063,2023-12-28 13:26:31,6,17,0,0,IN_SERVICE
7066,2023-12-28 13:26:31,3,14,0,0,IN_SERVICE
7078,2023-12-28 13:26:31,3,8,2,2,IN_SERVICE
7155,2023-12-28 13:26:31,8,10,1,0,IN_SERVICE
7170,2023-12-28 13:26:31,6,9,0,0,IN_SERVICE
7190,2023-12-28 13:26:31,2,13,0,0,IN_SERVICE
7191,2023-12-28 13:26:31,3,6,1,1,IN_SERVICE
7195,2023-12-28 13:26:31,2,8,1,0,IN_SERVICE
7250,2023-12-28 13:26:31,4,12,0,0,IN_SERVICE
7252,2023-12-28 13:26:31,5,11,2,0,IN_SERVICE
7273,2023-12-28 13:26:31,0,19,0,1,IN_SERVICE
7274,2023-12-28 13:26:31,9,7,0,0,IN_SERVICE
7285,2023-12-28 13:26:31,8,28,0,0,IN_SERVICE
7335,2023-12-28 13:26:31,7,11,0,1,IN_SERVICE
7358,2023-12-28 13:26:31,4,13,0,0,IN_SERVICE
7457,2023-12-28 13:26:31,0,23,0,0,IN_SERVICE
7600,2023-12-28 13:26:31,5,15,0,0,IN_SERVICE
7667,2023-12-28 13:26:31,15,19,0,0,IN_SERVICE
7762,2023-12-28 13:26:31,5,7,0,0,IN_SERVICE
7002,2023-12-28 13:36:17,2,15,2,0,IN_SERVICE
7008,2023-12-28 13:36:17,3,16,0,0,IN_SERVICE
7023,2023-12-28 13:36:17,0,11,0,0,IN_SERVICE
7058,2023-12-28 13:36:17,11,7,1,0,IN_SERVICE
7063,2023-12-28 13:36:17,6,17,0,0,IN_SERVICE
7066,2023-12-28 13:36:17,3,14,0,0,IN_SERVICE
7078,2023-12-28 13:36:17,3,8,2,2,IN_SERVICE
7155,2023-12-28 13:36:17,8,10,1,0,IN_SERVICE
